Well_Completion_BID,Fluid_Prod_m3,Gas_Prod_m3,End_Month_Date,Prod_Month_Count,Pool_Code,Pool_Long_Name
SK WI 102031300205W200,5488.5,167600,2/28/2019 0:00,2,433015,Pinto Midale Beds Pool
SK WI 102031300506W200,619.8,134100,2/28/2019 0:00,16,433004,Steelman Midale Beds Pool
SK WI 102033200202W200,63.1,15300,2/28/2019 0:00,25,433042,Midale Beds (Misc)
SK WI 102040300403W200,3539.3,10000,2/28/2019 0:00,29,433042,Midale Beds (Misc)
SK WI 102041000506W200,1886.1,275700,2/28/2019 0:00,3,433004,Steelman Midale Beds Pool
SK WI 102041800403W200,540.5,22900,2/28/2019 0:00,29,433036,Alameda West Midale Beds Pool
SK WI 102042300204W200,797.9,119200,2/28/2019 0:00,19,433015,Pinto Midale Beds Pool
SK WI 102050400204W200,2136.6,311200,2/28/2019 0:00,3,433015,Pinto Midale Beds Pool
SK WI 102052500304W200,624.1,177000,2/28/2019 0:00,23,433004,Steelman Midale Beds Pool
SK WI 102060700204W200,1251.8,495500,2/28/2019 0:00,4,433015,Pinto Midale Beds Pool
SK WI 102081500506W200,56.3,3000,2/28/2019 0:00,1,433004,Steelman Midale Beds Pool
SK WI 102083600304W200,2036.3,69900,2/28/2019 0:00,7,433004,Steelman Midale Beds Pool
SK WI 102090500304W200,286.9,8700,2/28/2019 0:00,14,433004,Steelman Midale Beds Pool
SK WI 102091000506W200,126.3,16400,2/28/2019 0:00,22,433004,Steelman Midale Beds Pool
SK WI 102093600304W200,2360.6,82900,2/28/2019 0:00,6,433004,Steelman Midale Beds Pool
SK WI 102132500304W200,1654.5,98900,2/28/2019 0:00,21,433004,Steelman Midale Beds Pool
SK WI 102133100201W200,1571.9,288200,2/28/2019 0:00,16,433042,Midale Beds (Misc)
SK WI 102140100205W200,178.5,112900,2/28/2019 0:00,12,433015,Pinto Midale Beds Pool
SK WI 102141000202W200,699.5,71200,2/28/2019 0:00,23,433042,Midale Beds (Misc)
SK WI 102141000403W200,934.6,258700,2/28/2019 0:00,8,433036,Alameda West Midale Beds Pool
SK WI 102142500106W200,805.4,189500,2/28/2019 0:00,36,433015,Pinto Midale Beds Pool
SK WI 102150600301W200,434.2,81800,2/28/2019 0:00,1,433042,Midale Beds (Misc)
SK WI 102151100103W200,539.1,138600,2/28/2019 0:00,8,433020,Northgate Midale Beds Pool
SK WI 102161700403W200,1197.2,179700,2/28/2019 0:00,13,433036,Alameda West Midale Beds Pool
SK WI 102162400203W200,2823.4,93500,2/28/2019 0:00,3,433082,Pinto East Midale Beds Pool
SK WI 103011300103W200,629.2,8500,2/28/2019 0:00,24,433020,Northgate Midale Beds Pool
SK WI 103110800403W200,2802.3,269900,2/28/2019 0:00,8,433036,Alameda West Midale Beds Pool
SK WI 103131000403W200,360.7,131500,2/28/2019 0:00,14,433036,Alameda West Midale Beds Pool
SK WI 103132900204W200,2644.7,100300,2/28/2019 0:00,16,433015,Pinto Midale Beds Pool
SK WI 103140100205W200,1259.6,788900,2/28/2019 0:00,4,433015,Pinto Midale Beds Pool
SK WI 103142500106W200,579.5,219500,2/28/2019 0:00,25,433015,Pinto Midale Beds Pool
SK WI 103161200103W200,275.3,117200,2/28/2019 0:00,24,433020,Northgate Midale Beds Pool
SK WI 105132900204W200,1760.9,91300,2/28/2019 0:00,12,433015,Pinto Midale Beds Pool
SK WI 121052000102W202,423.1,7200,2/28/2019 0:00,91,435185,Northgate Frobisher Beds Pool
SK WI 191010400202W200,569,83800,2/28/2019 0:00,48,433042,Midale Beds (Misc)
SK WI 191011000404W200,261.8,58400,2/28/2019 0:00,50,433004,Steelman Midale Beds Pool
SK WI 191012200204W200,274.4,47900,2/28/2019 0:00,42,433015,Pinto Midale Beds Pool
SK WI 191012700709W200,151.4,34700,2/28/2019 0:00,39,441483,Viewfield Bakken Sand Pool
SK WI 191040100106W200,729.3,61000,2/28/2019 0:00,42,433015,Pinto Midale Beds Pool
SK WI 191041200105W200,47.9,26300,2/28/2019 0:00,44,433015,Pinto Midale Beds Pool
SK WI 191041400106W200,634.9,193300,2/28/2019 0:00,37,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,135.3,15200,2/28/2019 0:00,73,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,49.6,8600,2/28/2019 0:00,61,433096,Elcott East Midale Beds Pool
SK WI 191102700105W200,76.4,65700,2/28/2019 0:00,37,433015,Pinto Midale Beds Pool
SK WI 191111100105W200,38.2,63400,2/28/2019 0:00,42,433015,Pinto Midale Beds Pool
SK WI 191112900106W200,1634.2,95200,2/28/2019 0:00,60,433015,Pinto Midale Beds Pool
SK WI 191121800105W200,822.2,50300,2/28/2019 0:00,37,433015,Pinto Midale Beds Pool
SK WI 191122500304W200,579.2,111300,2/28/2019 0:00,31,433004,Steelman Midale Beds Pool
SK WI 191130400404W200,262.4,65200,2/28/2019 0:00,62,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,374.3,53800,2/28/2019 0:00,53,433020,Northgate Midale Beds Pool
SK WI 191131200305W200,572.4,85800,2/28/2019 0:00,25,433004,Steelman Midale Beds Pool
SK WI 191132400103W200,667.4,51900,2/28/2019 0:00,25,433020,Northgate Midale Beds Pool
SK WI 191132600105W200,1207.8,21000,2/28/2019 0:00,39,433015,Pinto Midale Beds Pool
SK WI 191132800105W200,539.5,1000,2/28/2019 0:00,41,433015,Pinto Midale Beds Pool
SK WI 191141000105W200,1108.5,71700,2/28/2019 0:00,37,433015,Pinto Midale Beds Pool
SK WI 191143100105W200,387,12000,2/28/2019 0:00,39,433015,Pinto Midale Beds Pool
SK WI 191143400106W200,844.2,157400,2/28/2019 0:00,38,433015,Pinto Midale Beds Pool
SK WI 191150700104W200,82.1,78900,2/28/2019 0:00,63,433015,Pinto Midale Beds Pool
SK WI 191150700105W200,48.7,30600,2/28/2019 0:00,41,433015,Pinto Midale Beds Pool
SK WI 191150800105W200,583.8,94800,2/28/2019 0:00,40,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,31.5,41800,2/28/2019 0:00,53,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,102.2,28900,2/28/2019 0:00,69,433004,Steelman Midale Beds Pool
SK WI 191162100105W200,772,98400,2/28/2019 0:00,42,433015,Pinto Midale Beds Pool
SK WI 191163100608W200,172.3,48200,2/28/2019 0:00,42,441483,Viewfield Bakken Sand Pool
SK WI 192010400105W200,184.8,52100,2/28/2019 0:00,39,433015,Pinto Midale Beds Pool
SK WI 192033600203W200,92.3,20200,2/28/2019 0:00,48,433082,Pinto East Midale Beds Pool
SK WI 192040600105W200,511.6,59200,2/28/2019 0:00,39,433015,Pinto Midale Beds Pool
SK WI 192051900807W200,101.7,39600,2/28/2019 0:00,42,441483,Viewfield Bakken Sand Pool
SK WI 192072000106W200,469.2,80700,2/28/2019 0:00,41,433015,Pinto Midale Beds Pool
SK WI 192081300106W200,1069.5,52100,2/28/2019 0:00,40,433015,Pinto Midale Beds Pool
SK WI 192130100809W200,325.4,18600,2/28/2019 0:00,40,441483,Viewfield Bakken Sand Pool
SK WI 192161000203W200,1166,177200,2/28/2019 0:00,54,433082,Pinto East Midale Beds Pool
SK WI 101010200106W200,489.5,96500,3/31/2019 0:00,25,433015,Pinto Midale Beds Pool
SK WI 101010500304W200,1711.5,95200,3/31/2019 0:00,13,433004,Steelman Midale Beds Pool
SK WI 101011700302W200,1398.8,158100,3/31/2019 0:00,21,433007,Alameda Midale Beds Pool
SK WI 101012000403W200,2801.2,166500,3/31/2019 0:00,6,433036,Alameda West Midale Beds Pool
SK WI 101012400304W200,2594.1,237900,3/31/2019 0:00,9,433004,Steelman Midale Beds Pool
SK WI 101012600204W200,2435.6,174400,3/31/2019 0:00,6,433015,Pinto Midale Beds Pool
SK WI 101013100202W200,1049.1,52200,3/31/2019 0:00,20,433082,Pinto East Midale Beds Pool
SK WI 101013600304W200,1741.6,141400,3/31/2019 0:00,8,433004,Steelman Midale Beds Pool
SK WI 101020100105W200,908.3,267500,3/31/2019 0:00,7,433015,Pinto Midale Beds Pool
SK WI 101020200203W200,746.6,165000,3/31/2019 0:00,24,433082,Pinto East Midale Beds Pool
SK WI 101020300103W200,82.2,41000,3/31/2019 0:00,25,433020,Northgate Midale Beds Pool
SK WI 101020600105W200,1113,9800,3/31/2019 0:00,38,433015,Pinto Midale Beds Pool
SK WI 101021600105W200,600.3,21200,3/31/2019 0:00,37,433015,Pinto Midale Beds Pool
SK WI 101021700403W200,688,157900,3/31/2019 0:00,8,433036,Alameda West Midale Beds Pool
SK WI 101022300204W200,1911.2,165100,3/31/2019 0:00,2,433015,Pinto Midale Beds Pool
SK WI 101023100202W200,2904.7,181000,3/31/2019 0:00,7,433082,Pinto East Midale Beds Pool
SK WI 101030100105W200,171.4,3700,3/31/2019 0:00,1,433015,Pinto Midale Beds Pool
SK WI 101030200103W200,426.2,88900,3/31/2019 0:00,19,433020,Northgate Midale Beds Pool
SK WI 101030200203W200,1217.4,431000,3/31/2019 0:00,12,433082,Pinto East Midale Beds Pool
SK WI 101030300204W200,64.6,7400,3/31/2019 0:00,1,433015,Pinto Midale Beds Pool
SK WI 101030900202W200,1025.7,2200,3/31/2019 0:00,1,433042,Midale Beds (Misc)
SK WI 101031400106W200,1239,399500,3/31/2019 0:00,18,433015,Pinto Midale Beds Pool
SK WI 101032300204W200,1430,210300,3/31/2019 0:00,13,433015,Pinto Midale Beds Pool
SK WI 101040100302W200,2727,105000,3/31/2019 0:00,16,433042,Midale Beds (Misc)
SK WI 101041000506W200,1545.4,245200,3/31/2019 0:00,6,433004,Steelman Midale Beds Pool
SK WI 101041200105W200,491.4,183700,3/31/2019 0:00,8,433015,Pinto Midale Beds Pool
SK WI 101041400305W200,719.7,66600,3/31/2019 0:00,14,433042,Midale Beds (Misc)
SK WI 101041500202W200,2108.3,172100,3/31/2019 0:00,13,433042,Midale Beds (Misc)
SK WI 101041600105W200,510.3,143300,3/31/2019 0:00,37,433015,Pinto Midale Beds Pool
SK WI 101042500304W200,1946.5,129300,3/31/2019 0:00,24,433004,Steelman Midale Beds Pool
SK WI 101043100303W200,1174.7,47900,3/31/2019 0:00,16,433036,Alameda West Midale Beds Pool
SK WI 101043500103W200,1362.7,165400,3/31/2019 0:00,20,433082,Pinto East Midale Beds Pool
SK WI 101050700204W200,97.4,20300,3/31/2019 0:00,25,433015,Pinto Midale Beds Pool
SK WI 101052500304W200,525.3,92900,3/31/2019 0:00,24,433004,Steelman Midale Beds Pool
SK WI 101060700204W200,391.1,125800,3/31/2019 0:00,15,433015,Pinto Midale Beds Pool
SK WI 101062500202W200,1373,945800,3/31/2019 0:00,13,433042,Midale Beds (Misc)
SK WI 101080400304W200,1628,172200,3/31/2019 0:00,25,433004,Steelman Midale Beds Pool
SK WI 101083300303W200,1910.3,79600,3/31/2019 0:00,27,433042,Midale Beds (Misc)
SK WI 101090300204W200,707.5,183800,3/31/2019 0:00,19,433015,Pinto Midale Beds Pool
SK WI 101091200205W200,1038.1,70900,3/31/2019 0:00,2,433015,Pinto Midale Beds Pool
SK WI 101091300103W200,493.3,265500,3/31/2019 0:00,5,433020,Northgate Midale Beds Pool
SK WI 101091700403W200,617.7,322600,3/31/2019 0:00,14,433036,Alameda West Midale Beds Pool
SK WI 101092500202W200,971.9,556000,3/31/2019 0:00,28,433042,Midale Beds (Misc)
SK WI 101092700105W200,471.2,73200,3/31/2019 0:00,37,433015,Pinto Midale Beds Pool
SK WI 101093300303W200,1074.6,58800,3/31/2019 0:00,30,433042,Midale Beds (Misc)
SK WI 101101000506W200,223,72100,3/31/2019 0:00,19,433004,Steelman Midale Beds Pool
SK WI 101101500202W200,1368.8,103000,3/31/2019 0:00,32,433042,Midale Beds (Misc)
SK WI 101101800204W200,1247.4,80600,3/31/2019 0:00,25,433015,Pinto Midale Beds Pool
SK WI 101103200104W200,2017.4,139500,3/31/2019 0:00,4,433015,Pinto Midale Beds Pool
SK WI 101111500204W200,2029.7,222600,3/31/2019 0:00,7,433015,Pinto Midale Beds Pool
SK WI 101121800102W200,2277.1,270200,3/31/2019 0:00,7,433020,Northgate Midale Beds Pool
SK WI 101122400103W200,2048.5,83400,3/31/2019 0:00,13,433020,Northgate Midale Beds Pool
SK WI 101130100205W200,371.6,98100,3/31/2019 0:00,1,433015,Pinto Midale Beds Pool
SK WI 101131500506W200,1522.9,8900,3/31/2019 0:00,1,433004,Steelman Midale Beds Pool
SK WI 101131700404W200,1345.8,11400,3/31/2019 0:00,20,433004,Steelman Midale Beds Pool
SK WI 101132500106W200,665.2,348500,3/31/2019 0:00,27,433015,Pinto Midale Beds Pool
SK WI 101133000204W200,2287.6,98800,3/31/2019 0:00,8,433015,Pinto Midale Beds Pool
SK WI 101133600202W200,2062.3,219500,3/31/2019 0:00,21,433042,Midale Beds (Misc)
SK WI 101140200304W200,3023.6,639000,3/31/2019 0:00,5,433004,Steelman Midale Beds Pool
SK WI 101140800403W200,737.1,322600,3/31/2019 0:00,8,433036,Alameda West Midale Beds Pool
SK WI 101141000103W200,33.8,6400,3/31/2019 0:00,1,433020,Northgate Midale Beds Pool
SK WI 101141100203W200,2126.5,111400,3/31/2019 0:00,12,433082,Pinto East Midale Beds Pool
SK WI 101141800505W200,735.7,112000,3/31/2019 0:00,20,433004,Steelman Midale Beds Pool
SK WI 101142400205W200,6852.9,250800,3/31/2019 0:00,2,433015,Pinto Midale Beds Pool
SK WI 101143000204W200,2214.7,168000,3/31/2019 0:00,16,433015,Pinto Midale Beds Pool
SK WI 101150600301W200,1800.5,408600,3/31/2019 0:00,12,433042,Midale Beds (Misc)
SK WI 101151700104W200,73.8,50100,3/31/2019 0:00,37,433015,Pinto Midale Beds Pool
SK WI 101152300105W200,195.7,4100,3/31/2019 0:00,1,433015,Pinto Midale Beds Pool
SK WI 101152500106W200,185.1,38600,3/31/2019 0:00,25,433015,Pinto Midale Beds Pool
SK WI 101153000204W200,1939.6,67600,3/31/2019 0:00,18,433015,Pinto Midale Beds Pool
SK WI 101153400106W200,393.2,77400,3/31/2019 0:00,37,433015,Pinto Midale Beds Pool
SK WI 101160100205W200,128.8,54100,3/31/2019 0:00,38,433015,Pinto Midale Beds Pool
SK WI 101160600304W200,1103.1,59300,3/31/2019 0:00,18,433042,Midale Beds (Misc)
SK WI 101161600202W200,850.4,14900,3/31/2019 0:00,1,433042,Midale Beds (Misc)
SK WI 101162400205W200,1858.4,473500,3/31/2019 0:00,15,433015,Pinto Midale Beds Pool
SK WI 101163600304W200,2514.6,164800,3/31/2019 0:00,7,433004,Steelman Midale Beds Pool
SK WI 102010200103W200,804.7,189000,3/31/2019 0:00,7,433020,Northgate Midale Beds Pool
SK WI 102011600105W200,497.8,146800,3/31/2019 0:00,25,433015,Pinto Midale Beds Pool
SK WI 102012000403W200,2910.8,302000,3/31/2019 0:00,6,433036,Alameda West Midale Beds Pool
SK WI 102013100202W200,2318.9,157300,3/31/2019 0:00,13,433082,Pinto East Midale Beds Pool
SK WI 102021300506W200,1903.2,152900,3/31/2019 0:00,6,433004,Steelman Midale Beds Pool
SK WI 102030600104W200,232.1,253100,3/31/2019 0:00,28,433015,Pinto Midale Beds Pool
SK WI 102030700304W200,1847.7,40800,3/31/2019 0:00,27,433004,Steelman Midale Beds Pool
SK WI 102031300205W200,5616.2,380300,3/31/2019 0:00,3,433015,Pinto Midale Beds Pool
